name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Punjab,2024-03-19,30.4,13.7,21.7,29.4,13.7,21.6,13.2,61.8,0,0,0,,0,0,31.7,15.8,338.4,1012.9,9.4,20.7,256.9,22.2,9,10,2024-03-19T06:31:26,2024-03-19T18:37:38,0.3,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-03-20,31.4,15.1,22.9,31.2,15.1,22.9,15.4,66.5,0,0,0,,0,0,28.8,14,321.2,1012.9,15.6,20.7,271,23.2,9,10,2024-03-20T06:30:12,2024-03-20T18:38:17,0.33,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-03-21,28.5,18.3,22.9,29,18.3,23,17.1,71,0,0,0,,0,0,37.1,81.7,130.1,1012.5,39.9,20.7,259.5,22.5,9,10,2024-03-21T06:28:57,2024-03-21T18:38:56,0.37,Partially cloudy,Clearing in the afternoon.,wind,"42077099999,42099099999,remote"
Punjab,2024-03-22,30.1,19.2,23.9,30.7,19.2,24.1,17.5,69.1,0.1,100,4.17,rain,0,0,25.2,12.6,79.2,1010,28.5,21.5,243.7,21.1,9,10,2024-03-22T06:27:43,2024-03-22T18:39:35,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-03-23,31.3,17.8,24,30.5,17.8,23.8,16,64.9,0,0,0,,0,0,32.8,15.1,328.7,1008.3,41.4,20.7,270.1,23.3,9,10,2024-03-23T06:26:28,2024-03-23T18:40:14,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-03-24,29.3,18.4,23,29.4,18.4,23,15.4,63.8,0,0,0,rain,0,0,28.8,19.8,340.6,1010.7,66.1,20.7,199.4,17.2,8,10,2024-03-24T06:25:13,2024-03-24T18:40:52,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-03-25,32,17.5,24.1,31.7,17.5,24,16,64.7,0,0,0,,0,0,32.4,15.1,315.3,1012.3,3.5,20.8,275.3,23.8,9,10,2024-03-25T06:23:59,2024-03-25T18:41:31,0.5,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-03-26,31.4,18.1,24,30.9,18.1,24.2,17.3,68.6,0,0,0,,0,0,24.8,13,318.4,1010.9,94.7,21.6,205.5,17.7,8,10,2024-03-26T06:22:44,2024-03-26T18:42:09,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"42077099999,42099099999,remote"
Punjab,2024-03-27,31.8,21.3,25.8,32.7,21.3,26.2,17.8,62.7,0.4,100,4.17,rain,0,0,45,15.5,333.3,1013.2,90.5,20.7,210.5,17.9,8,10,2024-03-27T06:21:29,2024-03-27T18:42:48,0.57,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-03-28,33.1,20.9,26,33.4,20.9,26.3,17.4,60.6,0,0,0,,0,0,37.4,17.6,339,1011.2,76,24.1,220.6,19.1,8,10,2024-03-28T06:20:15,2024-03-28T18:43:26,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Punjab,2024-03-29,33.3,19.8,25.8,34.7,19.8,26.5,18.5,66.2,0,0,0,,0,0,24.1,10.4,328.5,1009.4,50.7,24.1,259.1,22.4,9,10,2024-03-29T06:19:01,2024-03-29T18:44:04,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Punjab,2024-03-30,31.4,18.7,24.3,31.3,18.7,24.5,18,70.5,8.6,100,45.83,rain,0,0,31.3,21.6,38.4,1011,59.7,21.8,229.3,19.8,9,30,2024-03-30T06:17:46,2024-03-30T18:44:43,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Punjab,2024-03-31,30.9,18.4,23.8,31.4,18.4,24,17.2,68.6,4.3,100,29.17,rain,0,0,36.7,16.9,341.9,1012.3,26,24.1,258.6,22.5,9,10,2024-03-31T06:16:32,2024-03-31T18:45:21,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote
Punjab,2024-04-01,28.5,17.2,22.2,27.7,17.2,22.1,14.2,63.3,0,0,0,,0,0,30.2,13.3,296.1,1009.7,69.5,24.1,268.6,23.2,8,10,2024-04-01T06:15:19,2024-04-01T18:45:59,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Punjab,2024-04-02,30.8,14.9,23,29.9,14.9,22.8,14.2,61,0,0,0,,0,0,27.7,12.2,311.8,1007.7,11.7,23.3,290.4,25.1,9,10,2024-04-02T06:14:05,2024-04-02T18:46:37,0.75,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-04-03,33.4,17.3,25.2,32.4,17.3,25.1,15,56.1,0.9,100,8.33,rain,0,0,18.7,10.4,16.2,1008.4,58.7,20.8,268.9,23.1,9,10,2024-04-03T06:12:52,2024-04-03T18:47:16,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-04-04,33.9,19.1,26.1,32.9,19.1,25.8,14.6,52,0,0,0,,0,0,28.1,12.2,344.9,1008.7,22.6,20.7,288.5,25,9,10,2024-04-04T06:11:39,2024-04-04T18:47:54,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-04-05,33.7,18.3,25.3,31.7,18.3,24.8,13.7,54.2,0,0,0,,0,0,30.2,15.1,317.8,1008.3,19.2,20.7,290,25.2,9,10,2024-04-05T06:10:26,2024-04-05T18:48:32,0.88,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-04-06,32.9,17.4,24.7,31.2,17.4,24.2,12.6,51.7,0,0,0,,0,0,31.7,14.4,310.4,1008.1,0.4,20.7,301,25.8,10,10,2024-04-06T06:09:14,2024-04-06T18:49:11,0.91,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-04-07,33.9,16.9,25,31.9,16.9,24.4,12.2,50.2,0,0,0,,0,0,32,16.6,311.1,1007.7,4.7,20.6,298.2,25.5,10,10,2024-04-07T06:08:02,2024-04-07T18:49:49,0.95,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-04-08,34.8,18.1,26.4,33,18.1,25.9,12.6,46.1,0,0,0,,0,0,27.7,17.6,326.5,1008.7,14.8,20.8,293.2,25.1,10,10,2024-04-08T06:06:50,2024-04-08T18:50:28,0,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-04-09,35.6,18.3,26.6,34,18.3,26.2,13.7,48.7,0,0,0,,0,0,20.5,12.6,334.2,1009.4,40.8,20.8,300.4,25.9,9,10,2024-04-09T06:05:39,2024-04-09T18:51:06,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-04-10,35.9,18.7,27.1,35,18.7,26.6,13.6,48,0.6,100,8.33,rain,0,0,32.4,13.7,3.7,1009.7,22.9,20.8,286.2,24.7,10,10,2024-04-10T06:04:28,2024-04-10T18:51:45,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-04-11,35.3,20.5,27.3,33.6,20.5,26.8,11.9,40.6,1.5,100,12.5,rain,0,0,37.1,16.6,24.6,1011.2,26.3,20.8,282.9,24.4,9,10,2024-04-11T06:03:18,2024-04-11T18:52:23,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-04-12,36.7,19.1,27.7,35.4,19.1,27.2,12.5,42.2,0,0,0,,0,0,24.8,11.9,8.9,1010,37.5,20.8,287.1,24.7,9,10,2024-04-12T06:02:09,2024-04-12T18:53:02,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-04-13,34.5,22.3,26.9,34.5,22.3,26.8,14.6,48.3,0.7,100,16.67,rain,0,0,40.3,20.5,355.2,1010,84,21.5,220.6,19.1,9,10,2024-04-13T06:00:59,2024-04-13T18:53:41,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-04-14,29.7,21.5,25.2,30,21.5,25.3,16.8,60.4,0.5,100,4.17,rain,0,0,42.1,16.2,69.6,1012.2,88.5,20.5,198.4,17.2,9,10,2024-04-14T05:59:51,2024-04-14T18:54:20,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-04-15,33.3,21.3,26,33.7,21.3,26.3,18.6,66.1,11.5,100,33.33,rain,0,0,25.9,12.2,11.1,1011.2,67.5,20.2,231.7,20.1,8,10,2024-04-15T05:58:43,2024-04-15T18:54:59,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-04-16,32,19.9,25.4,32.2,19.9,25.7,17.5,64.3,3,100,8.33,rain,0,0,35.3,17.6,333.8,1011,37.7,23.8,298.4,25.6,9,30,2024-04-16T05:57:35,2024-04-16T18:55:38,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote
Punjab,2024-04-17,32.7,19,25.8,31.2,19,25.3,14,51.8,0,0,0,,0,0,34.9,17.6,296.2,1008.8,49.7,24.1,308,26.7,10,10,2024-04-17T05:56:29,2024-04-17T18:56:17,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Punjab,2024-04-18,33.4,21.2,27.2,32.9,21.2,27.2,15.4,50,0,0,0,,0,0,23,11.5,348.7,1006.7,28.5,24.1,274.2,23.4,9,10,2024-04-18T05:55:23,2024-04-18T18:56:57,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Punjab,2024-04-19,35.5,23.1,27.8,36.1,23.1,28,16.7,52.2,1.7,100,16.67,rain,0,0,42.1,18.4,135.4,1003.5,40.7,20.7,246.2,21.2,9,30,2024-04-19T05:54:17,2024-04-19T18:57:36,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-04-20,33.9,21.2,26.9,34.3,21.2,27.1,16.6,55.1,1.1,100,4.17,rain,0,0,29.9,11.2,307.6,1004.7,15,20.8,275.8,23.9,9,10,2024-04-20T05:53:13,2024-04-20T18:58:16,0.38,Rain,Clear conditions throughout the day with afternoon rain.,rain,"42099099999,remote"
Punjab,2024-04-21,35.1,20.6,27.5,34.9,20.6,27.4,16.2,53.7,0,0,0,,0,0,27.7,13.3,296.7,1005.7,9.4,20.8,299.9,26.1,10,10,2024-04-21T05:52:09,2024-04-21T18:58:55,0.41,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-04-22,34.9,20.6,27.7,34,20.6,27.6,15.5,50.4,0.1,100,4.17,rain,0,0,27.4,11.9,304.3,1006.3,30.7,21.6,287.2,25,10,10,2024-04-22T05:51:06,2024-04-22T18:59:35,0.44,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"42099099999,remote"
Punjab,2024-04-23,32.3,20.9,26.7,31.6,20.9,26.6,15.2,50.8,0.3,100,8.33,rain,0,0,24.1,11,341.1,1006.5,42.8,21.6,276.4,23.9,9,10,2024-04-23T05:50:03,2024-04-23T19:00:15,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-04-24,35.4,19.8,27.7,34.8,19.8,27.5,15,49,0,0,0,,0,0,23.4,40.1,12.4,1005.9,14.6,21.6,286.5,24.8,9,10,2024-04-24T05:49:02,2024-04-24T19:00:55,0.5,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-04-25,37.4,20.5,29,39.5,20.5,29,15.1,45.9,0,0,0,,0,0,37.8,19.4,327.5,1006,13.7,21.5,304.7,26.3,10,10,2024-04-25T05:48:01,2024-04-25T19:01:35,0.55,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-04-26,39.4,22.9,30.3,39.9,22.9,30.1,14.8,43.2,0.9,100,8.33,rain,0,0,25.2,12.6,2.9,1003.8,27.8,20.5,290.9,25.1,10,10,2024-04-26T05:47:02,2024-04-26T19:02:15,0.58,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-04-27,34.2,23.3,28,33.5,23.3,28.1,16.1,49.9,2.5,100,20.83,rain,0,0,32.8,16.6,15,1005.5,45.7,19.5,275.9,23.9,10,10,2024-04-27T05:46:03,2024-04-27T19:02:55,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-04-28,36,20.4,27.7,35.9,20.4,27.6,16.5,54.5,0.7,100,8.33,rain,0,0,27,10.4,344.2,1007.2,51.3,21.6,281.2,24.2,9,10,2024-04-28T05:45:05,2024-04-28T19:03:35,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-04-29,28.2,20.2,24.3,28.4,20.2,24.3,16,60.7,0.4,100,16.67,rain,0,0,41.8,19.1,51.4,1007.8,45.7,20.2,220.9,19.1,7,10,2024-04-29T05:44:08,2024-04-29T19:04:15,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-04-30,33.9,17.4,25.6,32.5,17.4,24.9,11.2,45.7,0,0,0,,0,0,43.2,17.3,316.4,1006.1,7.4,20.7,316.1,27.4,10,10,2024-04-30T05:43:12,2024-04-30T19:04:56,0.72,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-01,30.3,16.9,23.8,28.9,16.9,23.4,11.7,49.6,0,0,0,,0,0,33.8,18,299.3,1003.9,4.6,24.1,307.1,26.6,9,10,2024-05-01T05:42:17,2024-05-01T19:05:36,0.75,Clear,Clear conditions throughout the day.,clear-day,remote
Punjab,2024-05-02,34.7,16.8,26.1,32.9,16.8,25.4,11.8,45.8,0,0,0,,0,0,38.9,17.6,323.5,1004.7,2.3,20.8,326.2,28.3,10,10,2024-05-02T05:41:23,2024-05-02T19:06:17,0.79,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-03,36,17.7,28,34.4,17.7,27.3,12.5,42.2,0,0,0,,0,0,33.8,15.5,329.5,1005.2,64,21.6,293.8,25.7,10,10,2024-05-03T05:40:30,2024-05-03T19:06:57,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-05-04,39.4,22.2,31.6,37.9,22.2,30.8,12.6,34.6,0,0,0,,0,0,47.5,16.6,7.8,1005.1,44,20.8,303.3,26.3,9,10,2024-05-04T05:39:38,2024-05-04T19:07:38,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-05-05,38.9,23,31.2,38.7,23,30.8,13.6,36.3,0,0,0,,0,0,38.5,18,316,1001.6,7.2,20.8,316.7,27.3,10,10,2024-05-05T05:38:47,2024-05-05T19:08:18,0.9,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-06,40,23.8,31.9,40.4,23.8,32.1,16,41.3,0,0,0,,0,0,28.4,13,310.9,1002.6,3,20.8,312.6,26.9,10,10,2024-05-06T05:37:58,2024-05-06T19:08:59,0.93,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-07,41,23.8,32.3,40.8,23.8,32.4,15.7,40.4,0,0,0,,0,0,26.3,10.4,308.5,1004,8.2,20.8,325.4,28.2,10,10,2024-05-07T05:37:09,2024-05-07T19:09:39,0.97,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-08,39.6,25.5,32.4,43.7,25.5,34.4,18.7,45.7,0,0,0,,0,0,45,22.3,148.1,1004.4,9.1,21.6,311.4,26.8,10,10,2024-05-08T05:36:22,2024-05-08T19:10:20,0,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-09,38.2,28.7,32.3,42.5,30.4,35.2,20.8,51.4,0,0,0,,0,0,46.1,21.2,123.5,1004.5,25.3,20.8,305.7,26.4,10,30,2024-05-09T05:35:36,2024-05-09T19:11:00,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-05-10,38.4,26.3,32.1,45.2,26.3,35.3,21.1,53.2,1,100,4.17,rain,0,0,43.2,23.8,142,1005.1,25.5,20.8,290.6,25.1,9,30,2024-05-10T05:34:51,2024-05-10T19:11:40,0.07,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-05-11,37.4,24.4,30,39,24.4,31.1,19.4,55.4,1.2,100,8.33,rain,0,0,35.6,18.4,335.8,1007.8,46.8,19.9,269.9,23.4,9,10,2024-05-11T05:34:07,2024-05-11T19:12:21,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-05-12,36.4,24.6,30.2,36.5,24.6,30.8,18.2,51.1,0.7,100,12.5,rain,0,0,29.9,14,347.6,1008.1,25.1,20.7,287.2,24.5,9,30,2024-05-12T05:33:25,2024-05-12T19:13:01,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-05-13,38.5,22.9,31,38.2,22.9,30.7,14.7,41.1,0,0,0,,0,0,34.6,15.1,331.2,1008.1,8.5,20.8,320.2,27.8,10,10,2024-05-13T05:32:43,2024-05-13T19:13:41,0.17,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-14,39.5,22.4,31.3,38.4,22.4,30.8,13.9,39,0,0,0,,0,0,32,14.8,310.9,1007.8,4.1,20.8,332.8,28.9,10,10,2024-05-14T05:32:03,2024-05-14T19:14:20,0.2,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-15,41.4,23,32.3,41.7,23,32.3,15.4,40.4,0,0,0,,0,0,28.8,13,319.5,1007.2,14.3,20.6,310.3,26.9,10,10,2024-05-15T05:31:25,2024-05-15T19:15:00,0.25,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-16,42,26.7,33.6,43.3,26.7,34,16.4,38.9,0,0,0,,0,0,31.7,12.2,303.2,1006.6,17.2,20.8,315.9,27.2,10,10,2024-05-16T05:30:47,2024-05-16T19:15:40,0.26,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-17,43.4,26.8,34.6,44,27.7,35.8,17.6,39.7,0,0,0,,0,0,32.4,14.4,295.7,1003.3,13.6,20.7,298,25.7,10,10,2024-05-17T05:30:11,2024-05-17T19:16:19,0.3,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-18,44.7,26.5,35.7,44.7,26.5,36.6,17.2,37.6,0.1,100,4.17,rain,0,0,38.9,17.6,316.4,1000.8,9.6,20.6,301.7,26.1,10,10,2024-05-18T05:29:37,2024-05-18T19:16:58,0.33,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-05-19,44.1,26.7,35.2,46.8,26.7,36.8,18.1,39.3,0.9,100,16.67,rain,0,0,34.2,17.6,301.3,999.2,27.4,20.7,278.9,24,10,10,2024-05-19T05:29:03,2024-05-19T19:17:37,0.36,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-05-20,43,28.1,35.3,44.7,29.2,36.7,17.8,38.1,0,0,0,,0,0,25.9,11.9,330.4,999.8,16.3,20.8,313.9,27.1,10,10,2024-05-20T05:28:31,2024-05-20T19:18:15,0.39,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-21,42,27.9,34.6,45.6,28.4,36.8,19,41.6,0,0,0,,0,0,38.5,18.4,25,1000.9,5.9,20.8,316.1,27.5,10,10,2024-05-21T05:28:01,2024-05-21T19:18:53,0.43,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-22,42,27.9,35.1,47.4,28.7,38.8,21,45.4,0,0,0,,0,0,40,15.5,113.8,1001,7.6,20.8,307.3,26.8,9,10,2024-05-22T05:27:32,2024-05-22T19:19:31,0.46,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-23,40.6,30.2,34.9,47.8,34,40.4,23,51.4,0,0,0,,0,0,44.3,24.1,122.5,1000.8,10,20.8,300.8,25.9,10,10,2024-05-23T05:27:04,2024-05-23T19:20:08,0.5,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-24,40.9,30,35.1,48.7,33.4,40.6,22.9,50.6,1.7,100,4.17,rain,0,0,39.6,18.4,114.9,1000.8,12.5,20.8,294.6,25.4,9,10,2024-05-24T05:26:38,2024-05-24T19:20:45,0.52,Rain,Clear conditions throughout the day with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-05-25,41.9,27.4,34.5,44,29.1,36.8,19.4,44.8,0,0,0,,0,0,39.2,19.4,317.2,999.2,2.5,20.8,323.2,27.8,10,10,2024-05-25T05:26:13,2024-05-25T19:21:22,0.56,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-26,44.4,26.5,35.5,46.4,26.5,37.3,18.6,40.6,0,0,0,,0,0,31,13.7,303.8,996.8,0.4,20.8,328.4,28.4,10,10,2024-05-26T05:25:49,2024-05-26T19:21:58,0.6,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-27,44.7,27.3,35.6,44.7,29.1,37.1,18,40.3,0,0,0,,0,0,31.7,14.8,297.6,994.2,0,20.8,334.8,28.8,10,10,2024-05-27T05:25:27,2024-05-27T19:22:33,0.63,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-28,45.9,25.9,35.8,45.9,25.9,36.2,15.2,34,0,0,0,,0,0,28.1,15.5,318.3,992.1,0.1,20.8,336.5,29.1,10,10,2024-05-28T05:25:06,2024-05-28T19:23:08,0.67,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-29,45.4,28.9,37.1,45.4,29.8,37,14.8,28.9,0,0,0,,0,0,23,11.5,65.2,992.8,16.4,20.8,326.5,28.2,10,10,2024-05-29T05:24:47,2024-05-29T19:23:43,0.7,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-30,45.1,31.6,37.6,45.1,32.3,38,15.3,29.5,0,0,0,,0,0,29.2,15.1,207.9,996.1,4.9,20.8,327,28.2,10,10,2024-05-30T05:24:29,2024-05-30T19:24:16,0.75,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-05-31,44.9,28.1,36.1,44.9,28.1,36.1,14.3,30.7,0,0,0,,0,0,23,10.4,12.9,998.4,8.4,20.8,327.4,28.2,9,10,2024-05-31T05:24:13,2024-05-31T19:24:50,0.78,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-06-01,44.7,29.7,36.4,44.7,29.2,36.1,14.3,28.6,0,0,0,,0,0,36,16.2,29.2,999,30.1,20.8,288.9,24.9,8,10,2024-06-01T05:23:58,2024-06-01T19:25:22,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-06-02,41.7,27.1,34.6,45.4,27.8,36.2,18.2,39.5,0,0,0,,0,0,26.3,12.6,273.7,1001.1,15,20.8,317.4,27.4,10,10,2024-06-02T05:23:45,2024-06-02T19:25:54,0.85,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-06-03,43.7,29.1,36.1,45.3,29.8,37,17.1,34.8,0,0,0,,0,0,31,19.8,290.5,999.8,13.1,20.8,322.1,27.9,10,10,2024-06-03T05:23:33,2024-06-03T19:26:25,0.88,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-06-04,42.5,26.6,35,45.5,26.6,36.1,17.2,36.5,1.1,100,8.33,rain,0,0,28.1,9.7,294.5,1000.1,21.4,21.6,295.7,25.5,10,10,2024-06-04T05:23:23,2024-06-04T19:26:56,0.92,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-06-05,42.9,26.3,34.9,46.6,26.3,37.2,19.4,42.3,2.3,100,16.67,rain,0,0,24.1,24.5,349,1000.5,55.8,20.3,275.9,23.9,9,10,2024-06-05T05:23:14,2024-06-05T19:27:25,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-06-06,38.5,24.9,31.4,41.6,24.9,32.7,18.8,49.6,0,0,0,,0,0,29.5,15.5,322.8,1004.6,35.1,20.8,314.8,27.2,9,10,2024-06-06T05:23:06,2024-06-06T19:27:54,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-06-07,39.7,25.6,32.7,42.3,25.6,33.9,18.4,45.6,0.1,100,4.17,rain,0,0,31.7,13.7,312,1002.1,24.7,20.8,310.6,26.8,9,10,2024-06-07T05:23:00,2024-06-07T19:28:22,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-06-08,38.2,27.6,32.6,39.6,28.8,33.6,17.9,43.5,0,0,0,,0,0,37.8,17.6,301.2,1001.2,55.8,20.8,250.3,21.8,8,10,2024-06-08T05:22:55,2024-06-08T19:28:49,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-06-09,41.7,25.8,33.5,41.4,25.8,33.4,15.4,37.5,0,0,0,,0,0,34.2,16.2,305.9,1000.4,5.1,20.8,329.5,28.5,10,10,2024-06-09T05:22:52,2024-06-09T19:29:15,0.09,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-06-10,42.4,25.6,34.5,42.7,25.6,34.7,15.6,35.5,0,0,0,,0,0,30.6,13.7,312,1000.3,24.6,20.8,330.8,28.8,10,10,2024-06-10T05:22:50,2024-06-10T19:29:40,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-06-11,43.9,25.9,35.8,46.6,25.9,36.3,15.7,34.2,0,0,0,,0,0,28.8,12.2,299.5,999.3,4.3,20.8,330.9,28.6,10,10,2024-06-11T05:22:49,2024-06-11T19:30:04,0.15,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
